iter	MAE	RMSE
4725	3.385206701	4.732978116
4730	3.384799625	4.732480129
4735	3.384363036	4.732039628
4740	3.383856518	4.731497036
4745	3.38342179	4.731026769
4750	3.382988923	4.73062705
4755	3.382613489	4.730251356
4760	3.382147386	4.729759603
4765	3.381655492	4.729237439
4770	3.381242035	4.728791687
4775	3.380818208	4.728241974
4780	3.380411665	4.727773408
4785	3.379933331	4.727268798
4790	3.379489297	4.726785961
4795	3.379118382	4.726361355
4800	3.378551774	4.725743843
4805	3.378123161	4.72523204
4810	3.377667162	4.724757097
4815	3.377291727	4.724358649
4820	3.376782817	4.723813148
4825	3.376322563	4.723305864
4830	3.375924528	4.722860228
4835	3.375513464	4.722413649
4840	3.375004553	4.721834813
4845	3.374609177	4.721362233
4850	3.374148658	4.720860317
4855	3.373774818	4.720448021
4860	3.373295687	4.719900942
4865	3.372872924	4.719449576
4870	3.372417989	4.719007633
4875	3.371883287	4.718398626
4880	3.371484985	4.717915782
4885	3.371001866	4.717380358
4890	3.370581762	4.716939123
4895	3.370179472	4.716484091
4900	3.369823979	4.716065549
4905	3.369314271	4.715540741
4910	3.368944419	4.715123244
4915	3.368422746	4.714575321
4920	3.367988284	4.714128409
4925	3.367562862	4.713655281
4930	3.367075222	4.713102223
4935	3.366670274	4.712664875
4940	3.366257615	4.712158196
4945	3.365791512	4.711652591
4950	3.365267445	4.711065886
4955	3.364828995	4.710598772
4960	3.364472438	4.710214029
4965	3.364007665	4.709686762
4970	3.363605907	4.709248646
4975	3.363282853	4.708886153
4980	3.362799999	4.708356704
4985	3.362383617	4.707920271
4990	3.361906081	4.707421441
4995	3.361520011	4.70700119
5000	3.361065341	4.70650294
5005	3.360575043	4.705987009
5010	3.360053103	4.705437345
5015	3.359641508	4.705000189
5020	3.359150943	4.704473468
5025	3.358734562	4.704006378
5030	3.358349289	4.703588987
5035	3.357952317	4.703167941
5040	3.357554814	4.702656846
5045	3.357155715	4.702244764
5050	3.356741194	4.701760488
5055	3.356320027	4.701272089
5060	3.355919067	4.700852872
5065	3.355530072	4.700410085
5070	3.35503153	4.699932634
5075	3.354684014	4.699511713
5080	3.354232269	4.69900769
5085	3.3538345	4.698601173
5090	3.353415459	4.698144818
5095	3.353051192	4.69769272
5100	3.352593066	4.697193031
5105	3.352185458	4.696742653
5110	3.351776256	4.696276832
5115	3.351430335	4.695925341
5120	3.351032831	4.695490244
5125	3.350617247	4.695075268
5130	3.350184646	4.694658442
5135	3.349858135	4.694264009
5140	3.349461163	4.69383261
5145	3.349058608	4.693414315
5150	3.348642226	4.692941365
5155	3.348175858	4.692432556
5160	3.34780707	4.692047683
5165	3.347445196	4.69170721
5170	3.3470905	4.691366712
5175	3.346722244	4.690975857
5180	3.346325273	4.690580208
5185	3.345909955	4.690158448
5190	3.345549941	4.689794932
5195	3.345135421	4.689417327
5200	3.344682081	4.688949645
5205	3.344315686	4.688561083
5210	3.343903293	4.688198579
5215	3.343505524	4.687818803
5220	3.34309446	4.687379323
5225	3.342667177	4.68693481
5230	3.342251327	4.686476411
5235	3.341888123	4.68609173
5240	3.341464562	4.685675467
5245	3.341076365	4.685246002
5250	3.340669821	4.684791524
5255	3.340243602	4.684364475
5260	3.339906987	4.684009365
5265	3.339491669	4.683585424
5270	3.339110119	4.683185743
5275	3.338700384	4.682796704
5280	3.338325747	4.682386508
5285	3.337925851	4.681950153
5290	3.337585247	4.681583047
5295	3.337240124	4.681203871
5300	3.336903775	4.680819211
5305	3.33651478	4.680374529
5310	3.336140408	4.67996253
5315	3.335810175	4.679616632
5320	3.335457606	4.679259571
5325	3.335055317	4.678823606
5330	3.334625109	4.678330313
5335	3.334256853	4.677984521
5340	3.333930342	4.677600279
5345	3.333523798	4.677168707
5350	3.333079498	4.676731637
5355	3.332760964	4.676392551
5360	3.332419031	4.676031605
5365	3.332028972	4.675630596
5370	3.331579886	4.675170862
5375	3.331162973	4.674708124
5380	3.330760949	4.674295398
5385	3.330353608	4.673822106
5390	3.329978705	4.673457548
5395	3.329586785	4.673058595
5400	3.329245384	4.672681686
5405	3.328859048	4.672249205
5410	3.328482018	4.67178891
5415	3.328067763	4.67136477
5420	3.327721576	4.670992961
5425	3.327392406	4.670630459
5430	3.327006868	4.670194144
5435	3.326598463	4.669780564
5440	3.326234195	4.669384485
5445	3.325843871	4.668956255
5450	3.325401698	4.668522289
5455	3.325049661	4.668129293
5460	3.324611743	4.667677706
5465	3.324258643	4.667334316
5470	3.323905011	4.666986798
5475	3.323473473	4.666495672
5480	3.323108142	4.666104557
5485	3.322743343	4.665687195
5490	3.322389977	4.665303763
5495	3.322008427	4.664916196
5500	3.321611189	4.664527913
5505	3.321203316	4.664077573
5510	3.320866169	4.663726848
5515	3.320481694	4.66332387
5520	3.320112641	4.662900556
5525	3.31977124	4.662500472
5530	3.319349807	4.662047883
5535	3.318997504	4.661653201
5540	3.318690935	4.661335378
5545	3.318343152	4.660947481
5550	3.317973833	4.660593325
5555	3.317590421	4.66020103
5560	3.317264974	4.659847047
5565	3.316907885	4.659443276
5570	3.316619928	4.659119595
5575	3.316267625	4.658779911
5580	3.315953345	4.658457554
5585	3.315595193	4.65805549
5590	3.315240763	4.657655674
5595	3.314837676	4.657231389
5600	3.31442874	4.656802725
5605	3.314091593	4.656427698
5610	3.313765347	4.656103123
5615	3.313380872	4.655688747
5620	3.313008097	4.655292612
5625	3.312703122	4.654957904
5630	3.312352415	4.654598952
5635	3.312007824	4.65426168
5640	3.311623349	4.653831144
5645	3.311293381	4.653475076
5650	3.310938951	4.653117837
5655	3.310625734	4.652748228
5660	3.310302946	4.652382704
5665	3.309992653	4.652076593
5670	3.309644605	4.651688838
5675	3.309251888	4.651233597
5680	3.308916602	4.650844858
5685	3.308560843	4.650479184
5690	3.308227951	4.65009427
5695	3.307889474	4.649681418
5700	3.307546212	4.649280195
5705	3.307198696	4.648869559
5710	3.306867398	4.648526838
5715	3.306596724	4.648255709
5720	3.306253727	4.647886858
5725	3.30590887	4.647500355
5730	3.305547793	4.647109702
5735	3.30520586	4.646751745
5740	3.304844784	4.646367666
5745	3.304452864	4.645920374
5750	3.304091255	4.645530274
5755	3.303680989	4.645111292
5760	3.30338665	4.644802412
5765	3.303098427	4.644503816
5770	3.302724322	4.644087032
5775	3.302362979	4.64369151
5780	3.30199818	4.643292061
5785	3.301657842	4.642948012
5790	3.301336915	4.642634864
5795	3.300991791	4.642251362
5800	3.30063231	4.641913422
5805	3.300283996	4.641599517
5810	3.299911486	4.64125878
5815	3.299588431	4.640947352
5820	3.29927096	4.640626506
5825	3.298939131	4.640289136
5830	3.29854854	4.639858449
5835	3.298230006	4.6395671
5840	3.297898443	4.639261977
5845	3.297582035	4.638929781
5850	3.297215375	4.638510432
5855	3.296908805	4.638221062
5860	3.296599577	4.637864712
5865	3.29627732	4.637505813
5870	3.295985906	4.637161105
5875	3.295675082	4.63681729
5880	3.295337935	4.636443629
5885	3.295042799	4.636104807
5890	3.294692889	4.635720993
5895	3.294364517	4.635393361
5900	3.294095172	4.635105632
5905	3.293804024	4.634753862
5910	3.29352165	4.634397935
5915	3.293228375	4.634054373
5920	3.292889367	4.633672914
5925	3.292634379	4.633397244
5930	3.292339775	4.633122246
5935	3.29206006	4.632813714
5940	3.291707226	4.632435367
5945	3.291370611	4.632104978
5950	3.291022828	4.631763542
5955	3.29068515	4.631387866
5960	3.290357841	4.63101101
5965	3.290077328	4.630747813
5970	3.289786978	4.630447162
5975	3.289486258	4.6301249
5980	3.289173041	4.629809277
5985	3.288835894	4.629418738
5990	3.288525868	4.629073888
5995	3.288200686	4.628726255
6000	3.287895446	4.628425933
6005	3.287594194	4.628092499
6010	3.287296399	4.627742954
6015	3.28696457	4.627392003
6020	3.286702404	4.627096881
6025	3.28640514	4.626781741
6030	3.286112131	4.626481752
6035	3.285824174	4.626139442
6040	3.285455386	4.625720313
6045	3.285168226	4.625414277
6050	3.28480582	4.625013709
6055	3.284427992	4.624611037
6060	3.28412222	4.624324246
6065	3.283816449	4.624043418
6070	3.283499509	4.623719329
6075	3.283252765	4.623468369
6080	3.28299698	4.623152752
6085	3.282655845	4.622783738
6090	3.282357518	4.62243011
6095	3.282059722	4.622078525
6100	3.281713535	4.621685723
6105	3.281417601	4.621370214
6110	3.281090824	4.621042715
6115	3.28079489	4.620752711
6120	3.280514909	4.620452101
6125	3.280114481	4.620099445
6130	3.279847795	4.619761036
6135	3.279540427	4.6193708
6140	3.279232794	4.619027962
6145	3.278922502	4.618730233
6150	3.278554246	4.61833277
6155	3.278271607	4.617945637
6160	3.277893513	4.617569527
6165	3.277603163	4.617259726
6170	3.277323448	4.616976164
6175	3.27703097	4.616672543
6180	3.276737163	4.616306697
6185	3.276434582	4.616011788
6190	3.276142371	4.615671466
6195	3.275835535	4.615337342
6200	3.275514608	4.614968855
6205	3.275223459	4.614641132
6210	3.274909711	4.614297944
6215	3.274669082	4.613983082
6220	3.274426059	4.613687563
6225	3.27410593	4.613399402
6230	3.273780216	4.613072029
6235	3.273430838	4.612661628
6240	3.273122407	4.612286932
6245	3.272837109	4.61194818
6250	3.272535857	4.611518537
6255	3.272217588	4.611212711
6260	3.271911285	4.610834899
6265	3.27159275	4.610491196
6270	3.271308781	4.610132011
6275	3.271020026	4.609771183
6280	3.270750415	4.609472394
6285	3.270444643	4.609145204
6290	3.27010271	4.608840606
6295	3.269780719	4.608532987
6300	3.26946697	4.608247504
6305	3.269207995	4.60800401
6310	3.268915251	4.607685256
6315	3.268633144	4.607326314
6320	3.268331892	4.60691517
6325	3.268032767	4.60659865
6330	3.26771051	4.606216534
6335	3.267364589	4.605927674
6340	3.267039673	4.605585222
6345	3.26668285	4.605221267
6350	3.266452591	4.604959136
6355	3.266150275	4.604581041
6360	3.265870827	4.604286998
6365	3.265573829	4.603966138
6370	3.265275236	4.60362793
6375	3.264956967	4.603247184
6380	3.264653057	4.602927177
6385	3.264382116	4.602609689
6390	3.264050021	4.602286632
6395	3.263728828	4.601927731
6400	3.263426778	4.60154985
6405	3.263136694	4.60126925
6410	3.262855915	4.60098794
6415	3.262583113	4.600669393
6420	3.262286914	4.600366083
6425	3.262040967	4.600124715
6430	3.261784916	4.599853508
6435	3.261476485	4.599493261
6440	3.261164863	4.599159811
6445	3.260837555	4.598785634
6450	3.260446166	4.598377427
6455	3.260180278	4.598097327
6460	3.259920505	4.597822068
6465	3.259625368	4.597518801
6470	3.259332891	4.597195619
6475	3.259021535	4.596826603
6480	3.258762825	4.596527204
6485	3.258466094	4.596174101
6490	3.25818824	4.59588276
6495	3.25794123	4.595624725
6500	3.257603019	4.595294697
6505	3.257350691	4.595010012
6510	3.257051832	4.594682024
6515	3.256730107	4.59435841
6520	3.256466345	4.59403732
6525	3.256148608	4.593654159
6530	3.255850813	4.593375855
6535	3.255574023	4.5930716
6540	3.255332862	4.592802061
6545	3.255043575	4.592463725
6550	3.254761733	4.592110078
6555	3.254440008	4.591760342
6560	3.254191136	4.591456211
6565	3.253939074	4.591156694
6570	3.253678237	4.590902332
6575	3.253422718	4.590597682
6580	3.25312705	4.590293938
6585	3.252867011	4.589990869
6590	3.252581712	4.589635641
6595	3.252326193	4.589323027
6600	3.25207998	4.58904168
6605	3.251816751	4.588762632
6610	3.251509915	4.588441615
6615	3.25123472	4.588117097
6620	3.250977872	4.587812957
6625	3.25068699	4.587503465
6630	3.250380686	4.587195343
6635	3.25008422	4.586886041
6640	3.249796263	4.586569065
6645	3.24949634	4.586229574
6650	3.249233377	4.585901189
6655	3.248928934	4.585642361
6660	3.248680328	4.585349886
6665	3.248382001	4.584975974
6670	3.248075432	4.584662346
6675	3.247829485	4.584339417
6680	3.247595503	4.58405962
6685	3.247316851	4.583721102
6690	3.247081806	4.583457046
6695	3.246855269	4.583186477
6700	3.246566779	4.582886419
6705	3.246282013	4.582571256
6710	3.245999639	4.582273711
6715	3.245727901	4.581972201
6720	3.245490196	4.581654189
6725	3.245235741	4.581337084
6730	3.244948315	4.581052925
6735	3.244692264	4.580796376
6740	3.244462271	4.580543761
6745	3.2442017	4.580210789
6750	3.243908159	4.579883366
6755	3.24364679	4.579607477
6760	3.243407756	4.579345738
6765	3.24311847	4.579003389
6770	3.24283583	4.57865149
6775	3.242572866	4.57839109
6780	3.242300596	4.578095132
6785	3.242025667	4.577825408
6790	3.241735051	4.577420908
6795	3.241483254	4.577136737
6800	3.241245816	4.576893215
6805	3.240978066	4.576555562
6810	3.240731056	4.576310847
6815	3.240457722	4.575991047
6820	3.240249531	4.575764431
6825	3.239984174	4.575458308
6830	3.239748863	4.575186336
6835	3.239487228	4.574859949
6840	3.239229848	4.574539815
6845	3.238940827	4.574172459
6850	3.238673077	4.573846232
6855	3.238413038	4.573546026
6860	3.238124549	4.573179754
6865	3.237870891	4.572862759
6870	3.237621488	4.572579003
6875	3.237342571	4.572269642
6880	3.237063653	4.571948164
6885	3.236864237	4.571668074
6890	3.236595158	4.571409836
6895	3.236338309	4.571069218
6900	3.236081195	4.570749983
6905	3.235809191	4.570412807
6910	3.235553938	4.57015729
6915	3.235287251	4.5698992
6920	3.234988393	4.569543108
6925	3.234753879	4.569280793
6930	3.234502614	4.569008453
6935	3.234270759	4.568732606
6940	3.233988917	4.568424847
6945	3.233743768	4.568158743
6950	3.233516699	4.567889363
6955	3.233255596	4.567629514
6960	3.232969766	4.567283259
6965	3.232672768	4.56692021
6970	3.232366997	4.566544556
6975	3.23207771	4.566278807
6980	3.231882813	4.566046119
6985	3.231557897	4.565712323
6990	3.231249201	4.565374309
6995	3.231041276	4.565124335
7000	3.230799583	4.564822391
7005	3.230535821	4.564506214
7010	3.230301308	4.564203763
7015	3.230056956	4.563902457
7020	3.229837598	4.56364308
7025	3.229536346	4.563294192
7030	3.22927418	4.563008675
7035	3.229056949	4.562789806
7040	3.228724322	4.562375115
7045	3.228469601	4.562073455
7050	3.228191747	4.561774806
7055	3.227914691	4.56147707
7060	3.227721124	4.561240873
7065	3.227452843	4.560909756
7070	3.227176318	4.560588411
7075	3.226904846	4.560280802
7080	3.22669054	4.560018187
7085	3.226410027	4.559699111
7090	3.226185883	4.559425266
7095	3.225923717	4.559124344
7100	3.225686013	4.558884992
7105	3.225476492	4.558631396
7110	3.225245967	4.558332988
7115	3.224986194	4.558017761
7120	3.224766836	4.557752682
7125	3.224555986	4.557521426
7130	3.224333703	4.55728409
7135	3.224086161	4.556971124
7140	3.223851115	4.556664672
7145	3.223585492	4.556406283
7150	3.223321465	4.556080885
7155	3.223097055	4.55579515
7160	3.222801919	4.555471575
7165	3.222589739	4.555196075
7170	3.22233555	4.554923127
7175	3.22212603	4.554702469
7180	3.221871308	4.5543996
7185	3.221612333	4.554117496
7190	3.221387125	4.553834674
7195	3.221152345	4.553536653
7200	3.220893902	4.553253094
7205	3.220617377	4.552929105
7210	3.220358136	4.552641771
7215	3.220141171	4.552363062
7220	3.219923674	4.552103495
7225	3.21969368	4.551824754
7230	3.219455444	4.551566559
7235	3.219190619	4.551328211
7240	3.218936164	4.551000113
7245	3.218723453	4.550764774
7250	3.218500904	4.550508621
7255	3.218287661	4.550279568
7260	3.218019645	4.549953965
7265	3.217764126	4.5496613
7270	3.217510735	4.549376564
7275	3.217266915	4.549100929
7280	3.217028147	4.548839072
7285	3.216748698	4.548513599
7290	3.216531467	4.548272988
7295	3.216319819	4.548035637
7300	3.216083444	4.547778395
7305	3.215886421	4.547526752
7310	3.215647387	4.547233463
7315	3.215404099	4.546949044
7320	3.215166129	4.54663443
7325	3.214940921	4.546317924
7330	3.214709864	4.54607392
7335	3.21445142	4.545777964
7340	3.214232859	4.545536973
7345	3.213989571	4.545262275
7350	3.213727671	4.545020321
7355	3.21347614	4.544703
7360	3.213202009	4.544344934
7365	3.212970154	4.544095676
7370	3.212826309	4.543915452
7375	3.21259791	4.543639954
7380	3.212396632	4.543420385
7385	3.212101762	4.543047236
7390	3.211848902	4.542785732
7395	3.211626087	4.542547158
7400	3.211363655	4.542272981
7405	3.211093512	4.541935096
7410	3.210840386	4.541654794
7415	3.210583272	4.541384545
7420	3.21034929	4.541114514
7425	3.210128602	4.540878663
7430	3.209913764	4.540636007
7435	3.209715677	4.540408563
7440	3.209493926	4.540145033
7445	3.209253031	4.53988875
7450	3.209023037	4.539618396
7455	3.208758744	4.539349431
7460	3.208551085	4.539123798
7465	3.20834449	4.538867458
7470	3.208107849	4.538614383
7475	3.207936351	4.53841496
7480	3.207695987	4.538137722
7485	3.207433289	4.537890935
7490	3.207150384	4.537587881
7495	3.206876518	4.537266759
7500	3.206668593	4.536970462
7505	3.206449767	4.536727832
7510	3.206231473	4.536436658
7515	3.205979942	4.536133273
7520	3.205761381	4.535885204
7525	3.205577121	4.535668544
7530	3.20534367	4.535437099
7535	3.205098787	4.535186648
7540	3.204879163	4.534892795
7545	3.20467044	4.53467726
7550	3.204441244	4.534407767
7555	3.204200349	4.534111988
7560	3.204000135	4.533879995
7565	3.2038071	4.533626642
7570	3.203586944	4.533384301
7575	3.20338673	4.533138663
7580	3.203139985	4.532887615
7585	3.202923286	4.532645939
7590	3.20272254	4.532416687
7595	3.202504246	4.532139082
7600	3.202311476	4.531921303
7605	3.202079356	4.531684739
7610	3.201850957	4.531456611
7615	3.201633992	4.531170967
7620	3.201441755	4.530921688
7625	3.201246061	4.530682958
7630	3.200978842	4.530369094
7635	3.200783946	4.530163908
7640	3.200568576	4.529917626
7645	3.20037235	4.529664051
7650	3.200191812	4.529436996
7655	3.199965009	4.52915005
7660	3.199769581	4.528906296
7665	3.199552616	4.52861274
7670	3.199271571	4.528256455
7675	3.199050352	4.527977185
7680	3.198805469	4.527694845
7685	3.198584781	4.527474973
7690	3.198355851	4.52718156
7695	3.198104586	4.526860404
7700	3.197887887	4.526625689
7705	3.197692725	4.52641164
7710	3.197464326	4.526165389
7715	3.197274482	4.525958837
7720	3.197081447	4.525760031
7725	3.196849858	4.525492828
7730	3.196590616	4.525192705
7735	3.196356368	4.524957905
7740	3.196148975	4.524675611
7745	3.195934935	4.524388127
7750	3.195736848	4.524190193
7755	3.195529455	4.523938178
7760	3.195355564	4.523747982
7765	3.195170505	4.523508875
7770	3.194966834	4.523291386
7775	3.194730193	4.523042143
7780	3.194521737	4.522791475
7785	3.194263825	4.522503637
7790	3.194071853	4.522285159
7795	3.193805965	4.522007638
7800	3.193641645	4.521829826
7805	3.193406068	4.521536987
7810	3.193219946	4.52127024
7815	3.193013351	4.521020651
7820	3.192804362	4.520793397
7825	3.192613986	4.520619067
7830	3.192424939	4.520412968
7835	3.192239349	4.520177919
7840	3.191994997	4.519878384
7845	3.191770055	4.519592714
7850	3.191515068	4.519272666
7855	3.191236949	4.518942946
